matchId,blue_kill,red_kill,blue_gold,red_gold,blue_tower,blue_inhibitor,red_tower,red_inhibitor,blue_monster,red_monster,current_time,blue_win
4570252202,13,9,24103,22461,0,0,0,0,['FIRE_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4626926514,12,11,24196,23379,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4603921333,1,13,18529,25641,0,0,0,0,[],['EARTH_DRAGON'],900,0
4579548098,17,9,26973,22176,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4620229574,10,9,22984,23207,0,0,0,0,['RIFTHERALD'],[],900,0
4623270872,12,7,23115,22588,0,0,0,0,[],['EARTH_DRAGON'],900,1
4585786338,7,12,21551,25180,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4603634672,2,17,18431,29397,-3,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4602344434,8,7,22890,21106,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4588524544,7,16,21233,26306,-1,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,0
4625257474,6,13,20437,24642,0,0,0,0,"['AIR_DRAGON', 'FIRE_DRAGON']",['RIFTHERALD'],900,0
4628106244,13,4,26662,19771,0,0,0,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4628102152,15,7,27125,22074,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4623588366,10,5,24013,20653,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4626637849,10,5,26878,20563,0,0,-2,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4562938926,10,11,26099,23594,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4588966959,4,11,18184,25491,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4567931951,11,5,25793,21989,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4626822209,9,9,24223,20530,0,0,-1,0,['AIR_DRAGON'],[],900,1
4618722379,15,11,23858,25503,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4603294798,9,18,25435,28428,-1,0,-1,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4627539025,5,16,20039,27731,-1,0,0,0,['RIFTHERALD'],"['EARTH_DRAGON', 'WATER_DRAGON']",900,0
4618945629,14,7,24145,23461,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4567022693,9,8,21870,24005,-1,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,0
4626412653,13,10,25338,24094,0,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4627375219,9,6,23820,24112,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4618830965,6,8,24079,21949,0,0,-2,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4627903617,10,13,23522,24681,0,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,0
4628610179,11,12,23260,26090,-1,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4567878793,9,5,24140,22816,0,0,0,0,[],['EARTH_DRAGON'],900,1
4621907083,10,12,25057,24638,0,0,0,0,"['EARTH_DRAGON', 'FIRE_DRAGON']",[],900,0
4626543760,11,13,23831,25398,0,0,0,0,['WATER_DRAGON'],[],900,1
4588293269,19,5,32724,18157,0,0,-8,-2,['AIR_DRAGON'],[],900,1
4590273687,6,13,19626,26568,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4590058650,5,10,20431,23606,0,0,0,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4628253853,22,16,29490,26320,0,0,-1,0,"['AIR_DRAGON', 'WATER_DRAGON']",['RIFTHERALD'],900,0
4585942178,19,5,27625,20617,0,0,-1,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4605025447,11,10,23965,24364,0,0,0,0,"['RIFTHERALD', 'FIRE_DRAGON']",['AIR_DRAGON'],900,0
4606469296,11,10,25045,22811,0,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",['EARTH_DRAGON'],900,1
4618554551,8,17,20798,29030,-1,0,0,0,[],['EARTH_DRAGON'],900,0
4623158455,8,17,22269,26401,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,0
4626894013,10,3,25007,21463,-1,0,-1,0,"['WATER_DRAGON', 'EARTH_DRAGON']",[],900,1
4560284863,4,8,20838,22692,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4588958917,13,15,21862,30807,-6,0,0,0,[],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4562871496,13,21,25244,28106,-1,0,0,0,['AIR_DRAGON'],['FIRE_DRAGON'],900,0
4626590927,6,17,21008,27419,-1,0,0,0,[],"['RIFTHERALD', 'WATER_DRAGON']",900,0
4568265936,10,5,24716,22951,0,0,-1,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4623643858,17,18,26269,29411,-2,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4560526549,7,7,22141,23502,-1,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4572204257,15,11,27670,25076,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",['WATER_DRAGON'],900,1
4619193574,15,17,27318,28129,-1,0,-1,0,['FIRE_DRAGON'],['RIFTHERALD'],900,0
4584631532,11,12,23753,26410,-1,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,0
4623410434,10,18,23033,27921,-1,0,0,0,[],"['AIR_DRAGON', 'EARTH_DRAGON']",900,0
4587420931,7,14,21169,27277,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4619054338,3,22,20040,30608,-1,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,0
4577223683,17,10,25188,22481,0,0,0,0,"['EARTH_DRAGON', 'AIR_DRAGON']",[],900,1
4622402564,21,12,28912,22500,0,0,-2,0,"['WATER_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4579492869,8,10,22069,24555,-1,0,0,0,"['EARTH_DRAGON', 'FIRE_DRAGON']",['RIFTHERALD'],900,0
4621818885,11,19,22987,28512,0,0,0,0,['WATER_DRAGON'],[],900,0
4623300615,7,12,21930,27268,-2,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4598381063,9,8,24201,24190,0,0,0,0,['EARTH_DRAGON'],"['RIFTHERALD', 'FIRE_DRAGON']",900,1
4591463440,22,6,30048,21295,0,0,-3,0,"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4586170386,13,3,28331,15616,0,0,-8,-2,"['WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4616243731,7,21,23587,28313,0,0,-1,0,[],['AIR_DRAGON'],900,0
4627802131,7,14,23580,24028,-2,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,0
4603702805,2,0,5603,4151,0,0,0,0,[],[],300,1
4570720279,4,7,22749,23567,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4609651736,12,8,24718,23754,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4574562843,9,18,22016,27813,-1,0,0,0,[],['EARTH_DRAGON'],900,0
4627681307,5,13,20504,29196,-3,0,0,0,[],['RIFTHERALD'],900,0
4603704862,3,10,17620,29132,-6,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4617020962,10,8,22909,22029,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,0
4595348515,12,14,25612,24248,0,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,1
4627572774,9,13,22499,25949,0,0,0,0,[],"['FIRE_DRAGON', 'EARTH_DRAGON']",900,0
4603736614,11,7,23382,23416,0,0,0,0,[],['WATER_DRAGON'],900,1
4577259560,10,9,24916,23307,0,0,-1,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,0
4603306534,14,17,24790,27665,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4623796269,8,8,22971,23732,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,0
4563280942,19,3,28771,18514,0,0,-1,0,['EARTH_DRAGON'],['AIR_DRAGON'],900,1
4626400302,11,3,25953,20564,0,0,-3,0,"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4625024560,14,3,26524,20813,0,0,0,0,"['FIRE_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],900,1
4561716783,19,5,28383,21797,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4627692081,21,9,32732,22618,0,0,-3,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4615012911,11,8,25011,22908,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4626981940,16,8,25202,23987,-1,0,0,0,['EARTH_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4596921908,13,12,25132,23263,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4625113142,18,5,28534,19308,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4624958511,11,7,26344,21659,0,0,-1,0,['EARTH_DRAGON'],[],900,1
4597103672,8,5,23318,20501,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4627587641,12,10,22879,23851,0,0,0,0,['EARTH_DRAGON'],['WATER_DRAGON'],900,0
4607739962,10,7,25215,21558,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4619498042,9,10,23238,23505,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4614904892,7,15,23401,26783,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,0
4628279357,10,5,24971,22069,0,0,-1,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4595010624,11,13,24331,24621,0,0,0,0,[],['FIRE_DRAGON'],900,1
4563248706,7,8,22644,23703,0,0,0,0,['AIR_DRAGON'],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4561773638,20,8,29665,21576,0,0,-1,0,['FIRE_DRAGON'],[],900,1
4628221003,9,5,24180,22275,0,0,0,0,"['FIRE_DRAGON', 'WATER_DRAGON']",['RIFTHERALD'],900,1
4620253260,9,10,22839,22325,0,0,0,0,[],[],900,1
4623821390,9,13,21785,26225,-1,0,0,0,[],['RIFTHERALD'],900,0
4615556177,7,10,21857,24914,-1,0,0,0,['RIFTHERALD'],"['FIRE_DRAGON', 'WATER_DRAGON']",900,0
4607824466,9,5,24529,22387,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4621891666,10,16,24044,26391,0,0,0,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4626585172,8,15,21260,25888,-1,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,0
4628141141,13,8,24841,22621,0,0,0,0,['EARTH_DRAGON'],[],900,0
4625317975,13,10,25104,25558,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4579175512,14,8,28438,22802,0,0,-2,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4627805275,11,18,23970,26537,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4596967004,9,20,22493,28006,0,0,0,0,[],['EARTH_DRAGON'],900,0
4627640927,18,8,26245,22902,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4570897510,17,8,27169,22492,0,0,-1,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4574463592,4,12,21321,25129,-1,0,0,0,[],['AIR_DRAGON'],900,0
4580104297,19,7,28181,21881,0,0,-2,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4626660969,16,9,26929,22307,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4573338219,8,12,22576,24730,0,0,0,0,[],['FIRE_DRAGON'],900,0
4607714412,16,7,28304,22130,0,0,-2,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4615007341,12,9,24109,23214,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4624629359,6,6,20388,22521,-2,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4624957044,0,2,4449,5872,0,0,0,0,[],[],300,0
4624799862,8,11,23704,25860,-2,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4626382455,10,4,23646,21406,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4593055352,7,11,22958,23958,0,0,-1,0,"['WATER_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],900,1
4564858489,20,4,26671,20220,0,0,0,0,"['RIFTHERALD', 'AIR_DRAGON']",['FIRE_DRAGON'],900,1
4627746425,21,12,30526,24023,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4563230329,6,3,23587,20355,0,0,-1,0,"['RIFTHERALD', 'FIRE_DRAGON']",['AIR_DRAGON'],900,1
4595183740,13,10,25646,24096,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4627589755,5,7,21532,23208,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,1
4626645112,16,12,26456,25062,0,0,0,0,['FIRE_DRAGON'],[],900,0
4577924225,6,10,21648,24019,-1,0,0,0,['AIR_DRAGON'],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4627735681,11,12,22472,26404,-1,0,0,0,"['AIR_DRAGON', 'FIRE_DRAGON']",['RIFTHERALD'],900,0
4623725186,8,10,22595,24148,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4616130180,17,13,28982,26781,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4615043215,14,19,25037,27039,0,0,-1,0,['RIFTHERALD'],"['FIRE_DRAGON', 'AIR_DRAGON']",900,1
4621898383,9,9,26410,22628,0,0,-2,0,[],['AIR_DRAGON'],900,1
4628216466,8,6,22359,21879,-1,0,-1,0,['WATER_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4590810259,4,2,20294,19827,0,0,0,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4600990867,4,4,22962,20910,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4625351317,6,15,21224,26588,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4626895510,14,10,25217,24705,-1,0,0,0,['FIRE_DRAGON'],"['RIFTHERALD', 'WATER_DRAGON']",900,1
4585449111,8,10,24133,23194,0,0,-1,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4621790867,13,5,23815,23415,-1,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4628794009,10,5,24175,21713,0,0,0,0,['WATER_DRAGON'],[],900,1
4626770585,9,6,24105,21924,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",['FIRE_DRAGON'],900,1
4627578523,7,16,23629,27048,-1,0,-1,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4627779739,10,1,23983,19176,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4595335321,10,17,22169,28541,-1,0,0,0,[],['WATER_DRAGON'],900,0
4582128793,1,1,17024,7364,0,0,-6,-1,[],[],600,1
4627666591,11,10,24080,23147,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4627696796,8,12,21014,25473,-1,0,0,0,[],"['WATER_DRAGON', 'FIRE_DRAGON', 'RIFTHERALD']",900,0
4626267303,12,14,23047,25029,-1,0,0,0,[],['AIR_DRAGON'],900,0
4603706024,4,13,17506,27879,-6,-1,0,0,['WATER_DRAGON'],['RIFTHERALD'],840,0
4595376301,13,12,24904,24611,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4627796654,14,8,24960,21967,0,0,0,0,['EARTH_DRAGON'],['WATER_DRAGON'],900,0
4600862381,13,10,24584,25186,0,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4563163312,13,5,24667,21913,0,0,0,0,"['FIRE_DRAGON', 'WATER_DRAGON']",['RIFTHERALD'],900,1
4610043055,14,9,27351,21956,0,0,-1,0,['AIR_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4581663408,6,7,23384,22600,0,0,-1,0,['AIR_DRAGON'],[],900,1
4623202487,7,13,21897,25775,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4562846394,10,15,22751,27600,-1,0,0,0,"['WATER_DRAGON', 'EARTH_DRAGON']",['RIFTHERALD'],900,0
4624880315,11,12,23070,25696,-1,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4604911806,3,12,19274,25943,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4598305471,17,14,27448,24280,0,0,-1,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4627537602,10,9,23875,22927,0,0,0,0,['AIR_DRAGON'],['FIRE_DRAGON'],900,0
4559953094,13,4,26925,21484,0,0,-1,0,['RIFTHERALD'],"['EARTH_DRAGON', 'WATER_DRAGON']",900,1
4628345033,2,11,20961,24094,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4598243017,16,12,26003,23937,0,0,0,0,[],['EARTH_DRAGON'],900,1
4571101897,8,11,21946,25052,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4627862732,8,13,21603,25256,0,0,0,0,[],['WATER_DRAGON'],900,1
4580608717,7,14,21960,26600,-1,0,0,0,['EARTH_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4595299022,14,4,25204,21513,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4562865871,7,11,21382,24072,0,0,0,0,"['WATER_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],900,1
4593054416,18,11,26196,24257,0,0,0,0,['FIRE_DRAGON'],[],900,1
4625869521,9,6,23596,21238,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,0
4623801553,8,12,22614,24223,0,0,0,0,['FIRE_DRAGON'],"['RIFTHERALD', 'WATER_DRAGON']",900,0
4615964374,10,11,23177,25424,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4579366103,12,12,24922,25895,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4615925977,16,5,28816,19744,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4622636763,7,8,24720,20236,0,0,0,0,['AIR_DRAGON'],[],900,1
4627697886,11,11,26551,24817,0,0,0,0,['RIFTHERALD'],"['AIR_DRAGON', 'WATER_DRAGON']",900,1
4627959519,11,10,24009,23927,0,0,0,0,[],['FIRE_DRAGON'],900,1
4577828065,9,10,24582,23860,-1,0,-1,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4577881314,5,17,22986,28692,-1,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",['FIRE_DRAGON'],900,0
4628394211,7,8,21292,21963,0,0,0,0,['RIFTHERALD'],[],900,1
4570920673,14,10,24772,24516,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4627982052,6,11,23001,23940,0,0,0,0,['RIFTHERALD'],"['FIRE_DRAGON', 'EARTH_DRAGON']",900,0
4622709993,7,17,22154,27656,-3,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4626694379,7,10,22469,24105,-1,0,-1,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4621884653,12,5,25241,22339,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4628341998,9,8,23656,25212,-1,0,0,0,"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4563110641,8,6,22430,22436,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4574512369,11,12,23640,23976,0,0,0,0,[],['EARTH_DRAGON'],900,0
4562992883,7,12,21957,25289,-1,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4569051379,5,16,19543,30036,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4625150707,20,2,29031,14972,0,0,-7,-1,"['EARTH_DRAGON', 'RIFTHERALD']",[],780,1
4620338934,7,8,21799,24213,0,0,0,0,['FIRE_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4562924789,6,7,21941,22457,0,0,0,0,['WATER_DRAGON'],[],900,1
4561609464,12,12,25414,23636,0,0,-1,0,['EARTH_DRAGON'],[],900,0
4615729913,6,8,22992,24462,0,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,0
4607898362,11,7,23987,22899,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4628759803,8,8,22483,23614,0,0,0,0,[],"['FIRE_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD']",900,1
4618822905,10,9,23433,23114,0,0,0,0,['EARTH_DRAGON'],[],900,1
4577850109,15,15,26718,25712,0,0,-1,0,['RIFTHERALD'],"['FIRE_DRAGON', 'EARTH_DRAGON']",900,1
4625617658,8,9,23843,23322,0,0,0,0,['AIR_DRAGON'],['WATER_DRAGON'],900,1
4577937151,10,6,26355,21249,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4584193274,5,5,21517,22894,0,0,0,0,['WATER_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4598170370,7,12,22816,24525,0,0,0,0,[],['EARTH_DRAGON'],900,0
4584776963,14,4,26313,20119,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4625845509,6,4,22416,21727,0,0,0,0,"['RIFTHERALD', 'EARTH_DRAGON']",['AIR_DRAGON'],900,1
4628072710,14,7,26845,24329,-1,0,-3,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4615753479,15,5,28349,20268,0,0,-2,0,['RIFTHERALD'],"['AIR_DRAGON', 'EARTH_DRAGON']",900,1
4627565833,7,17,22743,26938,0,0,0,0,['EARTH_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4579256587,3,10,21654,24243,0,0,0,0,['RIFTHERALD'],"['AIR_DRAGON', 'EARTH_DRAGON']",900,0
4622611727,12,9,25386,21949,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4627345168,7,10,22104,24449,0,0,0,0,['WATER_DRAGON'],[],900,0
4618724113,11,13,23290,26509,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4609145107,16,15,26601,25570,0,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4582212884,20,4,28779,19469,0,0,-1,0,[],[],900,1
4575505173,12,13,26497,23025,0,0,0,0,"['WATER_DRAGON', 'FIRE_DRAGON']",[],900,1
4622864664,17,5,28071,21903,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4622266653,4,7,21292,23022,0,0,0,0,['FIRE_DRAGON'],['EARTH_DRAGON'],900,0
4562995487,13,5,25647,21534,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",['WATER_DRAGON'],900,1
4603247392,10,11,23718,24479,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,0
4572597539,15,18,25569,27064,0,0,0,0,[],['AIR_DRAGON'],900,0
4628188968,2,8,18412,26111,-3,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4579302185,14,9,26142,23117,0,0,0,0,['FIRE_DRAGON'],['AIR_DRAGON'],900,1
4627920680,14,14,26389,27775,-1,0,-1,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,1
4585535274,12,10,25699,23963,0,0,-1,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4577873708,10,8,27110,22988,-1,0,-3,0,"['RIFTHERALD', 'EARTH_DRAGON']",['AIR_DRAGON'],900,1
4616001323,13,12,23011,24312,0,0,0,0,[],['EARTH_DRAGON'],900,1
4563297070,8,7,22324,23780,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",['WATER_DRAGON'],900,0
4612835120,21,8,32124,23096,0,0,-3,0,['RIFTHERALD'],['WATER_DRAGON'],900,1
4628593457,10,10,24392,23205,0,0,-1,0,['RIFTHERALD'],"['FIRE_DRAGON', 'EARTH_DRAGON']",900,1
4594969908,7,15,22517,27098,-1,0,0,0,"['AIR_DRAGON', 'WATER_DRAGON']",[],900,0
4627152693,19,9,27880,23360,0,0,-1,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4584779061,19,5,30232,19442,0,0,-4,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4580802360,7,6,22659,21834,0,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,1
4577330488,6,8,21515,26104,-2,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4595106106,11,10,23806,23022,0,0,0,0,['RIFTHERALD'],[],900,0
4585404734,8,11,24696,25031,-1,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4616175937,10,13,26055,25117,-1,0,-1,0,[],['WATER_DRAGON'],900,0
4619477826,9,6,23363,22459,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,0
4628111171,8,3,24056,21378,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4580845892,12,7,23842,23825,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4627596100,17,10,27426,23707,0,0,-1,0,['EARTH_DRAGON'],['AIR_DRAGON'],900,1
4599798597,6,9,21363,25934,-1,0,0,0,['AIR_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4627964231,7,11,22113,25462,-2,0,0,0,"['EARTH_DRAGON', 'WATER_DRAGON']",['RIFTHERALD'],900,0
4558356808,9,6,23914,20831,0,0,0,0,['FIRE_DRAGON'],[],900,1
4596737353,3,17,18307,30654,-4,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4562286410,20,13,27685,27492,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,1
4577961289,8,8,22043,23731,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4577868102,11,6,24035,22925,-1,0,0,0,[],['RIFTHERALD'],900,0
4627886917,4,4,20319,22231,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4628016463,16,13,28602,24491,0,0,-1,0,['EARTH_DRAGON'],[],900,1
4618859345,10,14,23205,26194,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4557945683,5,10,21644,25357,-1,0,0,0,[],"['RIFTHERALD', 'FIRE_DRAGON']",900,0
